rentalid,branchcity,date,rentedcars,availablecars,avgdailytemp,isweekend,marketingspend,customerrating,holidayflag,fuelprice,promotiontype
RID2929,newyork,2023-10-29,160.0,63.0,36.0,TRUE,195.66,2.2,Yes,1.42,Discouunt
RID2930,Chcago,29/05/2023,192.0,85.0,27.9,TRUE,$459.61,2.4,N,0.89,
RID2931,newyork,2023-09-24,155.0,142.0,2.8,,176.84,2.1,No,1.64,loyalti
RID2932,Houston,2023-04-18,64.0,,17.0,Y,358.09,1.9,Yes,0.92,
RID2933,New York,2023-04-12,152.0,282.0,32.7,No,173.75,1.4,Yes,1.84,Discount
RID2934,Huston,02-05-2023,73.0,251.0,32.0,Y,414.16,2.6,no,1.95 USD,Loyalty
RID2935,newyork,05-09-2023,144.0,90.0,0.1,TRUE,293.83,4.2,N,1.62,None
RID2936,Houston,23/03/2023,88.0,228.0,15.5,TRUE,301.02,6.0,,1.31,Discouunt
RID2937,newyork,08/08/2023,145.0,65.0,14.6,TRUE,267.72,3.8,N,1.21,
RID2938,denver,09/02/2023,62.0,53.0,0.0,,226.9,4.5,no,1.75,None
RID2939,Huston,05/11/2023,145.0,111.0,13.8,TRUE,424.03,2.9,,1.94,Discouunt
RID2940,New York,22/12/2023,159.0,226.0,11.3,Y,426.62,2.8,,1.25,
RID2941,Ney York,03-13-2023,45.0,,17.2,Y,357.64,0.0,,1.8,Discount
RID2942,Houston,02-21-2023,114.0,51.0,10.0,No,115.64,1.7,N,1.87,
RID2943,Huston,17/11/2023,20.0,92.0,33.2,No,378.53,4.5,No,1.76,Discount
RID2944,Denver,03-15-2023,58.0,107.0,12.8,yes,222.69,1.8,,1.63,Discouunt
RID2945,Huston,2023-02-21,2.0,209.0,6.6,,369.6,1.0,Yes,1.89,loyalti
RID2946,Houston,2023-11-22,80.0,280.0,17.4,Yes,496.36,3.2,Yes,1.3,
RID2947,Los Angeles,2023-02-23,161.0,193.0,-0.0,,58.58,3.6,,1.54,loyalti
RID2948,Chcago,02-06-2023,84.0,248.0,5.2,,181.79,4.1,No,1.66 USD,Discount
RID2949,Chicago,09-09-2023,182.0,248.0,19.9,TRUE,193.7,1.2,No,1.62 USD,Discouunt
RID2950,Houston,32/13/2024,30.0,76.0,19.8,Y,81.97,3.4,No,1.84,Discount
RID2951,Denver,08-10-2023,120.0,128.0,0.9,,206.2,3.5,N,1.98,
RID2952,NYC,08/04/2023,58.0,139.0,8.8,yes,293.84,4.2,,0.94,
RID2953,Ney York,25/05/2023,81.0,197.0,16.3,yes,421.64,2.1,,1.72,Discount
RID2954,denver,2023-05-27,172.0,,23.2,No,393.1,2.2,No,1.29,None
RID2955,denver,04-23-2023,97.0,205.0,21.8,Y,153.5,3.0,no,1.28,Discount
RID2956,Chicago,01/10/2023,99.0,144.0,2.5,Yes,103.57,6.0,No,0.86,Loyalty
RID2957,Chcago,12-22-2023,129.0,277.0,-999,,396.12,2.3,No,1.61,
RID2958,New York,2023-09-22,188.0,130.0,26.1,yes,348.99,2.8,,1.28,Loyalty
RID2959,Ney York,01-13-2023,107.0,165.0,18.6,Y,409.65,3.2,N,1.7,Discouunt
RID2960,Chcago,31/12/2023,41.0,232.0,22.9,Yes,115.02,6.0,Yes,0.92,None
RID2961,Denver,05-25-2023,49.0,240.0,12.9,TRUE,$281.86,2.7,,1.47,Discouunt
RID2962,Ney York,03-15-2023,110.0,254.0,28.4,,74.52,4.5,no,1.31,
RID2963,Houston,2023-07-14,144.0,207.0,hot,TRUE,408.95,2.2,N,1.49,None
RID2964,newyork,2023-03-25,16.0,163.0,30.8,,442.11,2.8,no,1.39,loyalti
RID2965,NYC,2023-03-15,113.0,59.0,15.6,yes,164.43,1.1,Yes,1.98,Discount
RID2966,New York,08-21-2023,112.0,98.0,27.7,,476.64,3.6,N,1.35,
RID2967,Huston,2023-01-17,88.0,64.0,0.8,No,378.56,4.9,No,1.69,None
RID2968,LA,2023-08-16,60.0,64.0,7.5,Y,142.32,4.6,Yes,1.08,None
RID2969,Ney York,08-26-2023,156.0,53.0,26.8,TRUE,150.3,2.1,No,1.1,
RID2970,Chicago,01/02/2023,20.0,274.0,21.0,Yes,449.01,2.2,no,1.53,Discouunt
RID2971,Los Angeles,09-10-2023,1.0,227.0,6.6,yes,431.87,2.4,,1.7,
RID2972,New York,2023-02-18,178.0,,18.8,Y,245.6,6.0,,1.49,Loyalty
RID2973,newyork,2023-11-15,45.0,81.0,14.6,No,151.23,4.2,No,1.27,Discouunt
RID2974,Houston,01/01/2023,31.0,234.0,39.9,yes,181.58,2.0,N,1.77,loyalti
RID2975,Los Angeles,18/12/2023,148.0,54.0,-2.2,No,154.71,4.5,no,1.55,None
RID2976,newyork,2023-12-21,192.0,194.0,38.0,yes,293.44,2.7,Yes,1.19,Discount
RID2977,denver,12-17-2023,163.0,271.0,2.5,,65.04,2.4,Yes,1.38 USD,
RID2978,Ney York,23/06/2023,4.0,56.0,6.2,No,188.1,2.0,No,1.7,loyalti
RID2979,LA,12-19-2023,81.0,176.0,-1.5,Y,367.99,6.0,No,0.93,loyalti
RID2980,LA,24/11/2023,105.0,219.0,33.0,,84.9,2.5,No,1.82,
RID2981,NYC,08-13-2023,59.0,241.0,23.7,,243.97,4.1,Yes,0.99,Discouunt
RID2982,denver,2023-05-29,164.0,298.0,24.7,Y,259.0,1.3,,1.16,Discouunt
RID2983,Los Angeles,10-27-2023,174.0,155.0,36.4,TRUE,255.6,0.0,,1.46,
RID2984,Chcago,03/07/2023,120.0,264.0,-0.2,Y,342.52,2.2,,1.21,Discount
RID2985,Ney York,2023-01-14,129.0,244.0,10.5,,83.12,3.1,No,1.61 USD,Loyalty
RID2986,Houston,11-21-2023,65.0,200.0,14.5,No,234.78,3.0,No,1.18,
RID2987,Huston,19/02/2023,89.0,170.0,-2.4,,464.33,6.0,no,1.15,loyalti
RID2988,NYC,2023-04-19,136.0,91.0,5.6,yes,$226.88,6.0,no,0.99,None
RID2989,Chicago,2023-02-19,115.0,185.0,36.3,,355.91,4.9,no,1.51 USD,
RID2990,NYC,17/11/2023,26.0,278.0,24.3,No,$437.29,1.5,No,1.35,
RID2991,Houston,21/02/2023,184.0,284.0,15.2,,310.98,6.0,,1.8,Discouunt
RID2992,Denver,05-04-2023,116.0,104.0,27.8,yes,61.38,3.6,Yes,1.61,loyalti
RID2993,Chicago,2023-10-08,112.0,199.0,4.3,Y,238.52,3.2,No,0.83,loyalti
RID2994,newyork,32/13/2024,128.0,95.0,28.5,No,492.98,3.4,Yes,0.85,None
RID2995,Los Angeles,21/01/2023,130.0,272.0,0.6,,74.72,2.2,N,1.54,loyalti
RID2996,Ney York,2023-10-04,169.0,85.0,21.3,Y,437.05,3.7,Yes,1.56 USD,Discount
RID2997,newyork,2023-03-14,158.0,136.0,13.8,TRUE,384.06,2.3,,1.4,
RID2998,New York,2023-09-22,89.0,201.0,14.3,yes,375.31,4.1,,1.41,
RID2999,Chcago,2023-02-04,159.0,218.0,31.4,Y,176.57,1.0,no,"0,97",Discouunt
RID3000,New York,2023-06-04,,193.0,24.9,yes,146.22,6.0,,1.3,Discouunt
RID3001,New York,12-12-2023,122.0,275.0,11.1,TRUE,234.31,1.4,no,1.28,
RID3002,newyork,06-02-2023,5.0,108.0,16.5,,$468.73,1.5,Yes,1.53,None
RID3003,Huston,10-24-2023,56.0,159.0,28.3,Yes,$262.32,2.4,No,1.03,loyalti
RID3004,Chicago,09-03-2023,120.0,285.0,19.9,Y,$182.21,1.8,No,1.8,None
RID3005,Denver,01-26-2023,29.0,158.0,33.8,No,449.11,5.0,Yes,1.01,None
RID3006,Denver,13/01/2023,41.0,269.0,14.3,No,229.9,3.4,No,1.41 USD,None
RID3007,New York,11/10/2023,186.0,163.0,29.2,No,221.2,2.0,Yes,1.86,loyalti
RID3008,Chicago,30/12/2023,1.0,53.0,3.9,,350.0,1.2,no,1.88,Loyalty
RID3009,Chicago,32/13/2024,100.0,131.0,14.0,TRUE,$265.16,4.2,Yes,1.88,
RID3010,Los Angeles,27/02/2023,99.0,165.0,15.2,TRUE,363.04,3.7,No,"1,52",
RID3011,Chcago,07-07-2023,167.0,285.0,31.2,yes,207.88,3.3,no,1.08,
RID3012,newyork,10/07/2023,160.0,264.0,12.9,No,283.55,2.2,,1.72,Discouunt
RID3013,newyork,26/12/2023,161.0,208.0,15.7,yes,473.47,2.1,N,1.22,Loyalty
RID3014,Houston,2023-11-23,177.0,70.0,39.9,yes,204.96,4.6,no,1.96,
RID3015,Houston,2023-08-11,95.0,83.0,8.7,No,220.36,2.4,N,"1,41",Discouunt
RID3016,NYC,2023-09-26,9999.0,143.0,27.7,No,364.14,3.9,no,1.02,Loyalty
RID3017,denver,2023-11-14,199.0,113.0,24.5,No,176.33,1.1,,0.93,
RID3018,New York,08/09/2023,,242.0,7.0,,$287.32,1.7,No,0.99,None
RID3019,Chcago,22/04/2023,125.0,104.0,20.8,No,494.76,1.5,No,1.29,
RID3020,Ney York,08/08/2023,43.0,219.0,7.8,TRUE,106.18,0.0,No,1.11,Discount
RID3021,newyork,17/01/2023,105.0,270.0,14.5,yes,205.71,3.3,no,"1,34",loyalti
RID3022,Los Angeles,12-30-2023,3.0,144.0,23.5,TRUE,131.64,4.2,,1.84,None
RID3023,Chicago,25/03/2023,165.0,103.0,hot,No,54.88,4.2,No,1.06,Discount
RID3024,Chcago,01/03/2023,38.0,168.0,-4.1,Y,257.1,3.1,No,1.67,Loyalty
RID3025,denver,32/13/2024,30.0,230.0,20.7,,448.94,3.6,,0.92,None
RID3026,denver,21/04/2023,120.0,67.0,27.6,TRUE,393.27,4.3,,0.96 USD,None
,New York,2023-01-06,58.0,89.0,14.3,TRUE,362.94,4.8,,1.47,Discouunt
RID3028,NYC,2023-10-07,138.0,81.0,28.8,TRUE,$193.09,3.2,No,1.58,
RID3029,LA,2023-11-28,17.0,82.0,30.1,No,435.13,1.6,no,1.53,Discount
,Los Angeles,2023-07-31,142.0,79.0,32.9,TRUE,471.33,2.4,,1.64,Loyalty
RID3031,denver,2023-01-17,139.0,147.0,27.2,TRUE,429.77,0.0,N,1.28 USD,
RID3032,denver,2023-10-23,105.0,72.0,27.9,Yes,54.19,2.4,N,1.15,Loyalty
RID3033,Chicago,2023-05-03,128.0,128.0,35.8,Yes,330.79,4.7,Yes,1.24 USD,loyalti
RID3034,LA,2023-02-13,180.0,278.0,-4.8,TRUE,144.6,4.5,,1.41,Loyalty
RID3035,denver,2023-07-07,142.0,,10.7,Y,214.68,4.7,no,0.81,
RID3036,Ney York,2023-11-12,171.0,133.0,33.6,No,74.5,2.6,no,1.68,loyalti
RID3037,Houston,2023-12-23,174.0,298.0,17.5,TRUE,180.35,1.4,,0.9,Discouunt
RID3038,Denver,11-01-2023,68.0,239.0,31.2,No,388.73,1.1,,1.76,
RID3039,Houston,2023-01-03,145.0,257.0,25.8,yes,453.36,2.8,Yes,1.17 USD,
RID3040,Chcago,07-30-2023,145.0,198.0,30.8,Y,261.5,2.9,,1.87,loyalti
RID3041,newyork,2023-10-11,40.0,204.0,-2.1,yes,$352.38,4.2,no,1.44,None
RID3042,Chicago,05-07-2023,63.0,172.0,10.7,,496.17,4.7,,1.38,Discouunt
RID3043,Houston,2023-08-17,83.0,254.0,8.2,Y,236.67,4.6,,1.6,loyalti
RID3044,Chicago,2023-08-24,69.0,232.0,-1.8,,167.97,1.9,Yes,1.35,Discount
RID3045,Los Angeles,32/13/2024,50.0,,34.1,TRUE,206.37,2.7,No,1.78,
RID3046,NYC,2023-08-27,165.0,256.0,32.9,,264.2,2.0,no,1.38,
RID3047,Houston,2023-02-01,33.0,203.0,-999,Y,379.17,4.4,N,1.53,Discouunt
RID3048,Huston,15/08/2023,45.0,188.0,35.3,No,126.32,2.2,,1.69,
RID3049,newyork,15/10/2023,193.0,65.0,34.8,yes,259.84,5.0,N,0.9,
RID3050,New York,08-03-2023,189.0,182.0,5.0,yes,166.0,3.8,No,1.75,None
RID3051,Huston,08-12-2023,108.0,288.0,15.1,yes,224.6,1.1,Yes,0.85,Loyalty
RID3052,Denver,28/05/2023,154.0,57.0,-4.1,No,105.95,0.0,N,1.47,loyalti
RID3053,New York,26/07/2023,7.0,238.0,20.6,yes,267.48,1.5,Yes,1.05,
RID3054,denver,05/12/2023,168.0,130.0,36.4,No,98.48,2.9,no,0.8,loyalti
RID3055,Huston,2023-12-18,60.0,274.0,3.0,Yes,376.48,4.6,,1.57,loyalti
RID3056,Denver,02-15-2023,136.0,238.0,10.2,No,355.22,4.9,N,1.21,
RID3057,Chcago,30/10/2023,30.0,213.0,24.9,,77.86,3.7,,1.17,Discouunt
RID3058,Ney York,18/06/2023,67.0,63.0,20.2,No,215.11,4.2,,1.29,
RID3059,newyork,25/01/2023,198.0,98.0,19.0,Yes,161.17,2.7,N,1.95,Loyalty
RID3060,Ney York,2023-07-05,108.0,231.0,24.9,TRUE,$396.77,6.0,no,1.17 USD,
RID3061,Chcago,09-24-2023,123.0,,-3.7,Y,369.34,6.0,no,1.01,
RID3062,denver,2023-06-12,14.0,292.0,29.6,Y,462.37,4.1,,1.27,
RID3063,LA,2023-03-21,36.0,227.0,-4.5,No,442.93,3.5,,1.75,Loyalty
RID3064,denver,25/01/2023,59.0,103.0,24.0,No,$132.74,2.5,no,1.63 USD,Discouunt
RID3065,Chicago,19/03/2023,145.0,75.0,29.2,yes,454.15,3.8,Yes,1.42,loyalti
RID3066,LA,05-19-2023,48.0,177.0,21.1,TRUE,327.79,3.2,Yes,1.53 USD,Loyalty
RID3067,newyork,2023-04-12,143.0,92.0,20.4,yes,473.12,4.4,No,1.05,Loyalty
RID3068,Huston,17/04/2023,163.0,65.0,16.1,yes,296.76,2.5,No,1.63,Discount
RID3069,New York,04/04/2023,81.0,207.0,3.4,yes,345.58,2.8,no,1.91,
RID3070,Chicago,2023-09-01,182.0,283.0,34.5,yes,471.62,1.1,no,1.92,
RID3071,Chicago,01-01-2023,86.0,272.0,37.9,No,438.28,1.0,Yes,1.58,None
RID3072,Chicago,2023-12-30,181.0,,32.5,TRUE,347.92,3.3,no,1.77,Discouunt
RID3073,NYC,2023-03-17,14.0,126.0,2.6,yes,378.95,4.7,No,1.32 USD,Discount
RID3074,Chcago,2023-03-28,21.0,116.0,27.7,Y,$491.02,4.7,no,0.8,Loyalty
RID3075,Los Angeles,05-21-2023,55.0,240.0,3.2,No,250.66,4.3,no,0.93,Loyalty
RID3076,Huston,09/05/2023,18.0,207.0,16.4,Y,431.79,0.0,No,0.92,loyalti
RID3077,newyork,2023-06-10,110.0,135.0,36.6,Y,277.64,4.1,No,1.43,Loyalty
RID3078,Ney York,19/03/2023,134.0,209.0,17.2,No,287.37,2.3,Yes,0.8,loyalti
RID3079,NYC,10-27-2023,2.0,194.0,1.2,TRUE,72.66,4.4,,"1,19",loyalti
RID3080,Huston,16/06/2023,183.0,154.0,20.8,Y,227.52,2.5,no,1.2,Discount
RID3081,Chicago,09-15-2023,112.0,289.0,23.1,Y,271.83,3.5,No,1.09,Loyalty
RID3082,denver,2023-03-26,86.0,56.0,16.4,Yes,457.22,4.2,Yes,1.66,None
RID3083,denver,01/02/2023,153.0,142.0,31.2,Y,165.84,3.2,no,1.72,None
RID3084,Chcago,14/11/2023,197.0,269.0,-3.8,Y,190.32,1.7,No,1.38,Loyalty
RID3085,New York,2023-04-07,94.0,201.0,27.9,Yes,279.19,4.6,,1.5,Loyalty
RID3086,Los Angeles,02-03-2023,17.0,86.0,3.2,yes,266.36,6.0,No,1.94,Loyalty
RID3087,Huston,2023-03-29,90.0,261.0,19.3,,298.71,2.9,Yes,"1,05",
RID3088,Ney York,01-20-2023,177.0,62.0,1.8,No,179.48,1.7,No,1.54,
RID3089,Houston,24/07/2023,115.0,,12.7,Yes,476.06,1.4,,0.87,
RID3090,Chicago,2023-02-08,188.0,261.0,33.4,,80.76,3.8,Yes,1.53,Loyalty
RID3091,Chicago,03-30-2023,39.0,257.0,3.8,Yes,414.66,2.5,Yes,1.29,None
RID3092,Chicago,01-04-2023,170.0,178.0,0.6,yes,$342.67,2.3,No,1.6 USD,None
RID3093,New York,04/09/2023,65.0,295.0,19.9,yes,404.76,3.9,No,1.73,None
RID3094,NYC,2023-08-25,152.0,287.0,11.7,yes,149.59,4.9,N,1.63 USD,Discouunt
RID3095,Ney York,04-29-2023,188.0,86.0,5.0,,362.02,1.8,No,1.92,
RID3096,Denver,06-22-2023,145.0,283.0,30.8,No,116.74,2.6,,1.21 USD,
RID3097,denver,04-05-2023,101.0,175.0,38.7,Yes,75.99,4.6,Yes,1.46,
RID3098,LA,12-12-2023,25.0,96.0,2.0,TRUE,310.56,1.0,no,1.64,
RID3099,Ney York,2023-02-27,142.0,101.0,-2.4,yes,322.16,2.3,N,1.11,
RID3100,Los Angeles,2023-12-30,122.0,127.0,25.9,TRUE,225.34,1.5,Yes,1.79,
RID3101,LA,2023-05-09,25.0,,24.6,,287.41,1.2,no,1.3,
RID3102,Ney York,09/05/2023,199.0,295.0,30.8,yes,252.38,1.8,Yes,1.37,None
RID3103,newyork,06-10-2023,167.0,288.0,10.1,Y,86.98,3.5,N,"1,3",Loyalty
RID3104,Chicago,04-24-2023,21.0,249.0,33.4,Yes,98.75,1.4,,0.98,loyalti
RID3105,Chcago,2023-05-05,126.0,124.0,-4.9,Y,359.44,1.7,no,1.99,loyalti
RID3106,Chicago,32/13/2024,145.0,127.0,28.4,Y,$225.13,1.1,no,1.75,None
RID3107,Chicago,12-31-2023,20.0,89.0,25.4,,150.77,4.9,no,1.34,
RID3108,denver,2023-09-28,199.0,268.0,36.8,,55.34,3.8,,1.88,None
RID3109,LA,04/03/2023,84.0,271.0,11.5,yes,155.81,1.9,,1.25,
RID3110,denver,2023-10-14,135.0,96.0,16.5,,121.05,4.5,no,1.31,
RID3111,Chicago,01-20-2023,117.0,196.0,38.9,,338.03,3.7,,1.87,
RID3112,Chcago,22/06/2023,143.0,113.0,37.7,yes,359.18,0.0,,1.26,Discouunt
RID3113,Chicago,32/13/2024,73.0,130.0,-4.9,No,194.63,4.1,N,0.85,loyalti
RID3114,Houston,25/11/2023,84.0,138.0,29.3,Y,425.66,1.6,No,1.68,Loyalty
RID3115,Houston,06-14-2023,122.0,194.0,32.3,Yes,333.99,2.7,Yes,1.73,
RID3116,New York,04-30-2023,15.0,91.0,1.0,No,387.23,2.8,N,1.86,Discouunt
RID3117,Chicago,03-15-2023,61.0,59.0,-2.5,Yes,125.99,1.7,,"1,73",
RID3118,New York,26/09/2023,97.0,146.0,32.0,TRUE,412.57,4.2,Yes,1.67,Loyalty
RID3119,Ney York,08-24-2023,90.0,106.0,-4.1,No,180.61,3.7,,1.54,
RID3120,NYC,19/06/2023,108.0,227.0,8.1,,283.5,0.0,Yes,1.25,
RID3121,Chicago,2023-03-06,126.0,158.0,28.8,Y,351.7,6.0,No,1.15,
RID3122,Huston,01-16-2023,157.0,119.0,18.0,TRUE,497.91,4.1,Yes,0.91,Discount
RID3123,Houston,2023-04-03,162.0,55.0,-0.7,,302.21,4.6,N,1.45,Discount
RID3124,Denver,22/12/2023,31.0,172.0,12.1,yes,318.91,3.2,,"0,86",Discouunt
RID3125,newyork,2023-02-28,104.0,251.0,29.5,,475.78,2.8,Yes,1.71,Discount
RID3126,Chicago,2023-03-01,83.0,181.0,0.5,Yes,311.51,3.5,Yes,1.9,None
RID3127,New York,06-18-2023,7.0,216.0,23.7,No,54.81,2.8,N,1.75,
RID3128,Huston,30/12/2023,101.0,275.0,14.7,Y,251.08,2.2,no,1.46,
RID3129,Chcago,15/06/2023,134.0,210.0,31.3,yes,399.96,3.0,no,0.99,Discouunt
RID3130,Huston,2023-01-21,106.0,270.0,21.6,,157.18,2.6,no,0.92 USD,Discount
RID3131,Los Angeles,2023-10-02,131.0,93.0,19.7,No,349.42,2.0,No,1.42,loyalti
RID3132,Los Angeles,2023-03-12,50.0,83.0,1.8,Y,379.58,1.2,No,1.68,
RID3133,Ney York,06-03-2023,110.0,209.0,3.9,Y,262.41,1.7,No,1.07,None
RID3134,NYC,09-08-2023,117.0,63.0,4.2,TRUE,100.11,1.1,,0.84,None
RID3135,Chcago,2023-07-28,173.0,93.0,23.5,TRUE,383.48,1.9,,1.75,None
RID3136,New York,32/13/2024,72.0,83.0,24.1,Y,427.61,6.0,Yes,1.58,
RID3137,Huston,19/01/2023,,141.0,22.2,Y,350.61,3.9,Yes,0.86,None
RID3138,Chicago,27/02/2023,39.0,126.0,28.8,Y,379.85,6.0,,1.26,
RID3139,Chicago,07-13-2023,65.0,123.0,11.1,yes,142.72,4.4,,0.86,
RID3140,Chcago,13/03/2023,139.0,260.0,8.8,Yes,122.32,4.5,no,1.09,loyalti
RID3141,Huston,2023-09-08,196.0,284.0,0.4,Yes,225.29,1.8,Yes,1.76,Discouunt
RID3142,Chcago,2023-10-30,22.0,90.0,17.7,Y,185.52,4.2,N,"1,67",Loyalty
RID3143,Denver,05/05/2023,171.0,188.0,16.1,yes,$296.67,4.7,Yes,"0,87",
RID3144,NYC,02/04/2023,183.0,229.0,6.1,No,86.91,3.8,Yes,1.32,
RID3145,Houston,02-07-2023,103.0,86.0,33.4,Yes,485.2,3.6,no,"1,3",Discouunt
RID3146,Houston,25/05/2023,70.0,248.0,17.5,,475.87,4.6,No,0.99,loyalti
RID3147,NYC,2023-09-30,87.0,132.0,2.2,Yes,436.26,4.5,Yes,1.67,Discouunt
RID3148,Denver,2023-12-07,190.0,170.0,25.9,Yes,246.31,3.4,N,1.74 USD,
RID3149,denver,05/04/2023,101.0,56.0,5.3,,442.69,1.8,,"1,43",Discount
RID3150,Los Angeles,03/01/2023,167.0,,23.7,No,308.23,2.5,,1.96,loyalti
RID3151,NYC,05-02-2023,162.0,,30.7,Yes,275.36,4.7,,1.61,
RID3152,Ney York,20/06/2023,90.0,262.0,31.4,TRUE,300.66,4.5,No,1.4,Discount
RID3153,Ney York,11-21-2023,40.0,272.0,37.1,,202.37,4.8,,1.92,Discouunt
RID3154,NYC,01-05-2023,179.0,204.0,3.0,yes,304.81,3.2,Yes,0.94,loyalti
RID3155,Denver,07-28-2023,95.0,295.0,4.3,Yes,437.29,3.1,N,1.66,Discount
RID3156,LA,19/07/2023,178.0,259.0,23.5,Y,164.03,4.2,,1.22,
RID3157,LA,06-03-2023,44.0,280.0,36.2,yes,123.02,4.2,Yes,1.69,
RID3158,Denver,19/02/2023,17.0,160.0,14.0,No,434.78,3.5,no,1.5 USD,
RID3159,Ney York,20/12/2023,92.0,207.0,8.9,Yes,116.36,4.3,,1.19,Discouunt
RID3160,LA,2023-07-26,102.0,270.0,hot,Y,162.31,4.2,Yes,0.99,Discouunt
RID3161,Denver,2023-10-31,59.0,263.0,-999,yes,247.2,1.1,,1.66,
RID3162,Houston,2023-11-24,137.0,275.0,18.5,yes,298.37,1.4,No,1.69,
RID3163,Denver,03-14-2023,179.0,191.0,5.6,,163.16,4.9,No,1.35,Loyalty
RID3164,newyork,24/10/2023,18.0,298.0,38.7,No,164.14,2.6,N,1.87,Discouunt
RID3165,Houston,32/13/2024,192.0,101.0,6.8,No,261.15,1.5,N,1.62,
RID3166,Chcago,2023-04-05,191.0,207.0,-999,yes,$121.77,1.9,no,0.9,Loyalty
RID3167,denver,22/12/2023,136.0,,38.8,Yes,238.51,0.0,N,1.06,
RID3168,Denver,32/13/2024,16.0,264.0,25.1,Y,468.85,2.8,N,1.87,Discount
RID3169,Huston,11-22-2023,125.0,215.0,-4.2,TRUE,175.73,1.4,Yes,1.6,
RID3170,Chicago,2023-08-24,,138.0,27.9,No,327.86,3.7,,1.44,Discouunt
RID3171,Houston,2023-01-04,104.0,158.0,2.5,No,376.62,5.0,No,1.49,Discouunt
RID3172,Los Angeles,12/03/2023,13.0,63.0,31.6,,132.27,4.2,Yes,1.51,Discouunt
RID3173,Ney York,12-18-2023,79.0,52.0,24.9,yes,341.18,1.3,Yes,1.24,Discouunt
,Chicago,17/07/2023,9999.0,290.0,21.2,Y,363.98,3.5,,0.89,
RID3175,Denver,11/07/2023,,261.0,11.5,No,492.62,1.7,No,0.87,
RID3176,newyork,11-03-2023,1.0,167.0,39.1,No,428.74,1.5,No,1.76,Discouunt
RID3177,NYC,04-20-2023,176.0,241.0,4.0,TRUE,$158.29,3.6,,1.56,loyalti
RID3178,Huston,21/02/2023,137.0,208.0,12.5,Yes,478.2,4.3,no,1.44,Loyalty
RID3179,Ney York,12-15-2023,181.0,105.0,31.5,No,189.13,1.4,no,1.75,
RID3180,Denver,11-03-2023,113.0,74.0,-0.2,Yes,314.98,3.7,Yes,1.01,Discouunt
RID3181,Chicago,07/08/2023,72.0,239.0,hot,Yes,270.06,1.2,No,1.66,Discouunt
RID3182,Ney York,32/13/2024,193.0,235.0,-999,,169.3,2.7,no,1.14,
RID3183,Denver,11-27-2023,181.0,192.0,39.4,,312.99,1.3,Yes,1.92,Discouunt
RID3184,newyork,03-06-2023,8.0,111.0,20.3,No,100.12,4.2,,1.42,
RID3185,LA,04-16-2023,119.0,50.0,3.9,TRUE,66.5,4.0,,0.83,Loyalty
RID3186,Ney York,2023-04-21,195.0,149.0,14.5,No,160.9,3.4,Yes,1.66 USD,loyalti
RID3187,Houston,04-28-2023,35.0,248.0,14.1,Yes,301.93,4.1,No,1.88,loyalti
RID3188,NYC,2023-05-06,,,3.2,No,186.5,6.0,N,1.23,loyalti
RID3189,Chicago,01-04-2023,95.0,150.0,14.8,yes,79.16,2.2,no,1.09,Discouunt
RID3190,Denver,2023-11-13,48.0,117.0,22.2,,180.18,4.9,Yes,1.13,loyalti
RID3191,Huston,01-09-2023,7.0,66.0,-0.7,yes,118.74,0.0,,1.06,Discouunt
RID3192,denver,02/04/2023,142.0,215.0,hot,Y,319.88,4.0,No,1.33,None
RID3193,newyork,08/06/2023,11.0,77.0,0.5,,71.12,3.1,Yes,0.86,
RID3194,New York,01-31-2023,17.0,97.0,-3.6,No,340.9,4.1,N,0.97,None
RID3195,Huston,26/05/2023,124.0,259.0,13.5,TRUE,387.56,1.5,N,1.54,loyalti
RID3196,Houston,2023-12-03,161.0,185.0,39.1,No,172.3,4.0,no,1.0,
RID3197,Denver,2023-12-13,135.0,230.0,11.6,TRUE,53.42,4.5,Yes,1.82 USD,Loyalty
RID3198,newyork,10-02-2023,110.0,100.0,5.9,Y,317.1,3.2,No,1.84,Loyalty
RID3199,NYC,14/12/2023,113.0,60.0,-3.8,TRUE,314.32,1.2,Yes,0.85,loyalti
RID3200,Los Angeles,24/06/2023,147.0,132.0,23.6,Yes,318.23,1.1,N,1.42,
RID3201,Ney York,09-11-2023,89.0,197.0,3.2,No,84.58,4.0,no,1.43 USD,Loyalty
RID3202,New York,10-02-2023,73.0,254.0,35.2,Yes,254.14,2.0,no,1.38,loyalti
RID3203,NYC,08/10/2023,89.0,68.0,31.5,Yes,245.46,6.0,N,0.92,
RID3204,Ney York,2023-07-18,67.0,275.0,21.6,Y,176.34,6.0,,1.63,
RID3205,NYC,06-14-2023,75.0,258.0,36.8,Yes,85.73,1.6,Yes,0.89,loyalti
RID3206,Los Angeles,2023-07-28,16.0,139.0,-2.6,No,342.84,2.6,no,1.77,Discount
RID3207,Huston,2023-08-22,56.0,244.0,21.2,,444.97,4.1,N,0.96,Discouunt
RID3208,newyork,03-01-2023,189.0,149.0,14.6,Yes,351.55,1.4,N,1.96,
RID3209,Denver,05-27-2023,80.0,166.0,12.7,No,225.68,2.5,no,0.92,loyalti
RID3210,Los Angeles,32/13/2024,41.0,82.0,13.4,,415.4,2.1,N,0.85,
RID3211,NYC,05-30-2023,27.0,112.0,15.3,Yes,119.49,3.7,No,1.53 USD,
RID3212,Ney York,19/08/2023,170.0,203.0,24.5,Y,172.0,1.3,,1.47,
